task No.,task_name,start_time,end_time,execution_time,earliest_time,latest_time,resource_load
997,ods.cbp_t_addsc_product_supply,1055,1057,2,2,1439,0.055
998,ods.cbp_t_approval_quotation_approval,944,946,2,3,1438,0.035
999,ods.cbp_t_approval_quotation_approval_product,672,674,2,3,1436,0.037
1000,ods.cbp_t_confirmation_win_bidding_feedback,539,541,2,3,1435,0.035
1001,ods.cbp_t_confirmation_win_bidding_feedback_product,808,810,2,2,1437,0.043
1002,ods.cbp_t_eventbus_state,540,542,2,1,1435,0.051
1003,ods.cbp_t_label_def,809,811,2,3,1437,0.048
1004,ods.cbp_t_label_formula_detail,809,811,2,2,1437,0.035
1005,ods.cbp_t_label_values,673,675,2,3,1436,0.044
1006,ods.cbp_t_product_attribute,1056,1058,2,0,1439,0.043
1007,ods.cbp_t_product_feature,810,812,2,1,1437,0.052
1008,ods.cbp_t_product_fee,810,812,2,2,1437,0.046
1009,ods.cbp_t_product_info,673,675,2,3,1436,0.037
1010,ods.cbp_t_product_price,541,544,3,3,1436,0.056
1011,ods.cbp_t_product_special_application,673,675,2,0,1436,0.049
1012,ods.cbp_t_quotation_agents,945,947,2,1,1438,0.059
1013,ods.cbp_t_quotation_attribute,541,544,3,3,1436,0.048
1014,ods.cbp_t_quotation_info,674,676,2,4,1436,0.048
1015,ods.cbp_t_quotation_si,945,947,2,2,1438,0.041
1016,ods.cbp_t_quotation_validity_date,811,813,2,0,1437,0.055
1017,ods.cbp_t_stock_prepare_info,541,543,2,1,1435,0.059
1018,ods.cbp_t_stock_prepare_product,1057,1059,2,2,1439,0.045
1019,ods.cbp_t_stock_quantity_change_apply,675,677,2,1,1436,0.058
1020,ods.cbp_t_win_bidding_channel_contract_application,542,544,2,0,1435,0.035
1021,ods.cbp_t_win_bidding_order_package_application,542,544,2,4,1435,0.059
1022,ods.cbp_t_win_bidding_order_package_application_product,675,677,2,1,1436,0.057
1023,ods.cbp_t_win_bidding_price_bill_feedback,945,947,2,4,1438,0.049
1024,ods.cbp_t_win_bidding_price_bill_feedback_product,1057,1059,2,3,1439,0.05
1025,ods.cdop_m_product_info_tiger_rel,1057,1059,2,1,1439,0.039
1026,ods.cdop_t_0101_bu_new_tiger,811,812,1,1,1436,0.052
1027,ods.cdop_t_1001_con_inv_full,812,814,2,1,1437,0.05
1028,ods.cdop_t_1001_lenovo_lecoo_use,396,401,5,2,1436,0.059
1029,ods.cdop_t_1002_prc_pushout_rel_detail,455,458,3,1,1435,0.038
1030,ods.cdop_t_8000_prd_alc_cto_list,946,948,2,4,1438,0.05
1031,ods.cdop_t_8000_prd_alc_mtm_list,946,948,2,3,1438,0.059
1032,ods.cdop_t_codata_con_sp_backlog_detail,1057,1058,1,0,1438,0.051
1033,ods.cdop_t_codata_con_sp_si_detail,812,813,1,4,1436,0.049
1034,ods.cdop_t_isg_bu_new,543,545,2,4,1435,0.035
1035,ods.cdop_t_ssg_bu_new,947,948,1,4,1437,0.051
1036,ods.cdop_v_codata_region_inv_detail,1058,1060,2,1,1439,0.051
1037,ods.cdop_v_codata_region_po_detail,455,458,3,1,1435,0.043
1038,ods.cdop_v_codata_region_sti_detail,1205,1206,1,4,1439,0.03
1039,ods.cdop_v_region_detail_report,812,814,2,3,1437,0.05
1040,ods.cfe_exp_bw_mtm_cost,312,319,7,2,1435,0.059
1041,ods.cfe_exp_cfe_bome_plant,333,343,10,3,1439,0.04
1042,ods.cfe_exp_cfe_mtm_12mon_cost_fcst,947,949,2,1,1438,0.056
1043,ods.cfe_z_rpt_markup_distribution_his,455,458,3,0,1435,0.032
1044,ods.cfe_z_v_rpt_costadder_mtm,456,462,6,1,1438,0.046
1045,ods.chinabpportal_T_Lenovo_Lecoo_SalesData_Daily_ST,543,545,2,0,1435,0.033
1046,ods.chinabpportal_bp_resellersubtypeinfo,675,677,2,0,1436,0.038
1047,ods.chinabpportal_kapplicationinfo,397,401,4,1,1435,0.037
1048,ods.chinabpportal_kreselleraboutinfo,676,678,2,1,1436,0.034
1049,ods.chinabpportal_krrndlockinfo,676,678,2,4,1436,0.039
1050,ods.chinabpportal_krrsuperiordistributorinfo,1058,1060,2,3,1439,0.05
1051,ods.chinabpportal_ludp_xfdlx_ms_e04_agencyinfo_cdl,677,679,2,3,1436,0.055
1052,ods.chinabpportal_odh_k_reseller,1059,1061,2,4,1439,0.04
1053,ods.chinabpportal_purchasing_right,677,679,2,3,1436,0.044
1054,ods.ciop_m1002_prc_rel_product_mapping,677,678,1,4,1435,0.035
1055,ods.ciop_m1004_prc_con_customer_mapping_new,678,680,2,3,1436,0.053
1056,ods.ciop_m1004_prc_smb_customer_mapping_new,679,681,2,4,1436,0.038
1057,ods.ciop_prc_bms_con_reseller_transformation,813,815,2,4,1437,0.057
1058,ods.ciop_t_con_channel_supplement,679,680,1,3,1435,0.042
1059,ods.ciop_t_con_sec_by_sn_operate,679,681,2,4,1436,0.053
1060,ods.ciop_t_con_sti_manual_data,947,948,1,1,1437,0.042
1061,ods.ciop_t_m10001_area_mx_all_ordersi,544,546,2,0,1435,0.048
1062,ods.ciop_t_m10001_area_rhythm_by_week,1059,1061,2,3,1439,0.034
1063,ods.ciop_t_m10001_area_target_all_ordersi,544,546,2,2,1435,0.038
1064,ods.ciop_t_m10001_area_target_con_po,813,815,2,2,1437,0.04
1065,ods.ciop_t_m10001_area_target_isg_si,1059,1061,2,1,1439,0.036
1066,ods.ciop_t_m10001_area_target_rel_si,814,816,2,4,1437,0.042
1067,ods.ciop_t_m10001_area_target_smb_po,1059,1061,2,2,1439,0.038
1068,ods.ciop_t_m10001_area_target_smb_sti,1060,1062,2,0,1439,0.053
1069,ods.ciop_t_m10001_area_target_ssg_booking,814,816,2,4,1437,0.034
1070,ods.ciop_t_m10001_pushout_localization_refinement_customer_segmentation,948,949,1,0,1437,0.05
1071,ods.ciop_t_map_yt_online_auth_partners,1061,1063,2,4,1439,0.057
1072,ods.ciop_t_region_by_297_service,948,950,2,1,1438,0.041
1073,ods.ciop_t_smb_sti_adj_idl,815,817,2,4,1437,0.053
1074,ods.conmachine_machinereports_info,234,248,14,3,1438,0.05
1075,ods.csdc_cc_purchasing_right_cgc_today,948,950,2,4,1438,0.052
1076,ods.csdc_cc_purchasing_right_ka,815,818,3,0,1438,0.057
1077,ods.csdc_con_5s_detail_other_adjustment,544,547,3,2,1436,0.054
1078,ods.csdc_con_channel_regulation_new_e,1062,1064,2,2,1439,0.059
1079,ods.csdc_con_dic_mtm_agency_price_detail,1062,1064,2,4,1439,0.059
1080,ods.csdc_con_mapping_product_group,816,817,1,4,1436,0.04
1081,ods.csdc_con_mtm_single,679,681,2,3,1436,0.047
1082,ods.csdc_con_sellout_capacity_report_detail_append,816,818,2,1,1437,0.044
1083,ods.csdc_con_sellout_reseller_change_inventory_ascription,816,817,1,0,1436,0.047
1084,ods.csdc_con_sellout_reseller_change_sn_ascription,1206,1207,1,1,1439,0.048
1085,ods.csdc_con_si_stock_transfer_sn,263,272,9,3,1435,0.034
1086,ods.csdc_con_sti_detail_sn,334,344,10,4,1439,0.046
1087,ods.csdc_consumer_distributor_order_details_pn,362,371,9,0,1439,0.057
1088,ods.csdc_csdc_prc_con_pushout_change,817,819,2,0,1437,0.037
1089,ods.csdc_customer_judgment_31_51,948,950,2,1,1438,0.041
1090,ods.csdc_customer_judgment_31_51_e,680,682,2,2,1436,0.054
1091,ods.csdc_customer_judgment_si_detail,544,546,2,4,1435,0.037
1092,ods.csdc_e_2_k_reseller,458,461,3,4,1435,0.042
1093,ods.csdc_guodai_k_rr_superior_distributor_info_single,680,683,3,4,1437,0.053
1094,ods.csdc_in_sec_fs_rdcstockagereports,949,951,2,4,1438,0.058
1095,ods.csdc_jd_pn_lock_qty,1062,1064,2,2,1439,0.036
1096,ods.csdc_ludp_crm_ms_crm_jdpn_mapping_udl,1063,1065,2,1,1439,0.044
1097,ods.csdc_ludp_jd_ms_jd_sellout_data_udl,1064,1066,2,1,1439,0.059
1098,ods.csdc_ludp_jd_planning_pn_to_pn_out_udl,681,684,3,2,1437,0.034
1099,ods.csdc_ludp_lecoo_ms_salesdata_detail_final_udl,458,464,6,0,1438,0.034
1100,ods.csdc_ludp_lecoo_ms_salesdata_detail_udl,545,548,3,2,1436,0.054
1101,ods.csdc_ludp_xfdlx_ms_krrndlockinfo_udl,546,548,2,3,1435,0.042
1102,ods.csdc_magellan_wwdetail_result_source_groupaddress_target_result,546,549,3,2,1436,0.031
1103,ods.csdc_mbg3s_moto_prc_offline_detail_cdl,681,683,2,2,1436,0.044
1104,ods.csdc_odh_e04_agencyinfo,681,683,2,4,1436,0.047
1105,ods.csdc_odh_k_reseller,1064,1066,2,0,1439,0.03
1106,ods.csdc_odh_k_rr_superior_distributor_info,458,461,3,0,1435,0.046
1107,ods.csdc_odh_k_rr_superior_distributor_info_single,817,819,2,2,1437,0.051
1108,ods.csdc_odh_stockin_by_lenovo,546,548,2,2,1435,0.048
1109,ods.csdc_odh_stockout_by_lenovo,817,820,3,1,1438,0.037
1110,ods.csdc_report_3s_distributor_stock,682,685,3,2,1437,0.049
1111,ods.csdc_report_sti_detail_result_all,458,464,6,4,1438,0.035
1112,ods.csdc_sec_edi_stockbylenovo,949,951,2,3,1438,0.059
1113,ods.csdc_sec_edi_stockreturnbylenovo,817,820,3,2,1438,0.034
1114,ods.csdc_sec_edi_transitstockbylenovo,818,820,2,2,1437,0.058
1115,ods.csdc_sec_rdccorprovinces,683,685,2,2,1436,0.049
1116,ods.csdc_stage_pushout_lenovocounty_02,950,952,2,1,1438,0.047
1117,ods.csdc_sti_standard_detail_sn_history_all,152,171,19,3,1437,0.056
1118,ods.csdc_t_database_impairment_inv_range_mapping,819,820,1,2,1436,0.047
1119,ods.csdc_t_good_products_database_mapping,950,951,1,3,1437,0.05
1120,ods.csdc_t_if_phone_monitor_mapping,1206,1207,1,2,1439,0.043
1121,ods.csdc_tr3s_distributor_other_adjustment,1064,1066,2,4,1439,0.035
1122,ods.csdc_tr3s_distributor_report_quantity,951,953,2,2,1438,0.058
1123,ods.csdc_tr3s_distributor_report_quantity_siot,547,549,2,0,1435,0.041
1124,ods.csdc_tr3s_file_upload_record,548,550,2,2,1435,0.053
1125,ods.csdc_tr3s_sn_owner,45,84,39,3,1435,0.033
1126,ods.csdc_ts_i_0201,1064,1066,2,3,1439,0.042
1127,ods.csdc_ts_otherchangesellsdetail,548,551,3,3,1436,0.035
1128,ods.csdc_wwdetail_result_source,683,687,4,1,1438,0.043
1129,ods.customermdm_C_BO_PRTY_RLE_SGMNT,1066,1068,2,3,1439,0.059
1130,ods.customermdm_C_BO_PSTL_ADDR,461,464,3,3,1435,0.058
1131,ods.customermdm_C_BR_PRTY_REL,461,464,3,2,1435,0.04
1132,ods.customermdm_C_BT_ALT_NM_TYP,548,550,2,2,1435,0.049
1133,ods.customermdm_C_XO_EMP,548,550,2,3,1435,0.053
1134,ods.customermdm_C_XO_PARTY_ROLE,362,369,7,0,1437,0.037
1135,ods.customermdm_C_XO_PRTY_SALES,951,953,2,3,1438,0.046
1136,ods.customermdm_c_bo_classif,951,953,2,4,1438,0.033
1137,ods.customermdm_c_bo_prty,683,687,4,1,1438,0.053
1138,ods.customermdm_c_bo_prty_rle_alt_id,820,824,4,2,1439,0.059
1139,ods.customermdm_c_bo_prty_rle_alt_nm,462,465,3,1,1435,0.058
1140,ods.customermdm_c_bo_prty_rle_enrchmnt,684,686,2,3,1436,0.046
1141,ods.customermdm_c_bo_prty_rle_financ,820,823,3,3,1438,0.057
1142,ods.customermdm_c_bo_prty_rle_sts,549,552,3,0,1436,0.052
1143,ods.customermdm_c_br_prty_classif,363,368,5,0,1435,0.047
1144,ods.customermdm_c_br_prty_rle_pstl_addr,464,467,3,4,1435,0.059
1145,ods.customermdm_c_xo_prty_rle_misc,365,371,6,3,1436,0.037
1146,ods.customermdm_c_xo_trtry_mstr,685,688,3,2,1437,0.033
1147,ods.customermdm_c_xr_prty_rle_trtry_rel,464,469,5,2,1437,0.049
1148,ods.customermdm_c_xr_trtry_pstn_emp_rel,820,823,3,1,1438,0.039
1149,ods.customermdm_c_xt_classif_cd,685,688,3,0,1437,0.036
1150,ods.d365b2b_fundingrequest,550,552,2,4,1435,0.056
1151,ods.d365b2b_fundingrequestitem,952,955,3,4,1439,0.046
1152,ods.d365b2b_opportunities,367,372,5,0,1435,0.053
1153,ods.d365ltop_account,368,374,6,3,1436,0.047
1154,ods.d365ltop_contact,398,403,5,4,1436,0.041
1155,ods.d365ltop_lvo_businessgroup,685,687,2,2,1436,0.054
1156,ods.d365ltop_lvo_businessunit,1066,1068,2,2,1439,0.036
1157,ods.d365ltop_lvo_opportunityproduct,953,955,2,4,1438,0.057
1158,ods.d365ltop_lvo_opptorderplan,1066,1068,2,3,1439,0.041
1159,ods.d365ltop_lvo_orderplandetail,820,822,2,2,1437,0.053
1160,ods.d365ltop_lvo_productweighedfactor,1066,1067,1,3,1438,0.033
1161,ods.d365ltop_lvo_solutionscenario,687,689,2,2,1436,0.05
1162,ods.d365ltop_opportunity,822,824,2,0,1437,0.046
1163,ods.d365ltop_optionset,822,824,2,3,1437,0.03
1164,ods.d365ltop_product,953,955,2,1,1438,0.046
1165,ods.d365ltop_systemuser,953,955,2,4,1438,0.031
1166,ods.d365polaris_Account,216,232,16,1,1438,0.055
1167,ods.d365polaris_Product,689,693,4,1,1438,0.032
1168,ods.d365polaris_incident,122,148,26,1,1437,0.036
1169,ods.d365polaris_lvdcg_country,464,467,3,0,1435,0.042
1170,ods.d365polaris_lvdcg_salesarea,550,553,3,3,1436,0.048
1171,ods.d365polaris_lvidg_iriscategory,823,826,3,1,1438,0.046
1172,ods.d365polaris_lvidg_partnerfunctions,824,827,3,2,1438,0.032
1173,ods.d365polaris_lvidg_pdcodedetermination,824,827,3,0,1438,0.048
1174,ods.d365polaris_lvidg_pdcodelist,690,693,3,3,1437,0.058
1175,ods.d365polaris_lvidg_quote,369,376,7,1,1437,0.05
1176,ods.d365polaris_msdyn_customerasset,187,202,15,2,1435,0.032
1177,ods.d365polaris_msdyn_workorder,169,187,18,4,1437,0.05
1178,ods.d365polaris_msdyn_workorderproduct,165,184,19,1,1437,0.03
1179,ods.d365polaris_msdyn_workorderservice,237,249,12,3,1436,0.04
1180,ods.d365polaris_plrsprc_pricingdocument,955,958,3,4,1439,0.037
1181,ods.d365salesprc_account,371,377,6,3,1436,0.03
1182,ods.d365salesprc_businessunit,955,957,2,3,1438,0.035
1183,ods.d365salesprc_contact,336,345,9,1,1438,0.044
1184,ods.d365salesprc_lvo_businessgroup,826,828,2,3,1437,0.044
1185,ods.d365salesprc_lvo_city,690,692,2,4,1436,0.055
1186,ods.d365salesprc_lvo_industry,1068,1070,2,4,1439,0.046
1187,ods.d365salesprc_lvo_legalentity,691,693,2,1,1436,0.047
1188,ods.d365salesprc_lvo_ltopindustry,1207,1208,1,4,1439,0.049
1189,ods.d365salesprc_lvo_opportunityproduct,550,553,3,4,1436,0.055
1190,ods.d365salesprc_lvo_opportunityresource,551,554,3,2,1436,0.037
1191,ods.d365salesprc_lvo_vertical,955,957,2,1,1438,0.043
1192,ods.d365salesprc_opportunity,552,554,2,2,1435,0.031
1193,ods.d365salesprc_optionset,552,554,2,1,1435,0.039
1194,ods.d365salesprc_product,826,828,2,1,1437,0.051
1195,ods.d365salesprc_province,955,957,2,0,1438,0.033
1196,ods.d365salesprc_stringmap,955,957,2,4,1438,0.03
1197,ods.d365salesprc_systemuser,400,404,4,2,1435,0.049
1198,ods.d365salesprc_territory,826,828,2,3,1437,0.045
1199,ods.ecc_a549,692,694,2,0,1436,0.043
1200,ods.ecc_a921,400,406,6,4,1437,0.03
1201,ods.ecc_a929,827,829,2,4,1437,0.039
1202,ods.ecc_adr6,1068,1070,2,3,1439,0.052
1203,ods.ecc_adrc,464,468,4,4,1436,0.056
1204,ods.ecc_afko,827,831,4,3,1439,0.033
1205,ods.ecc_afpo,692,695,3,1,1437,0.054
1206,ods.ecc_aufk,693,696,3,0,1437,0.041
1207,ods.ecc_aufm,312,321,9,3,1437,0.033
1208,ods.ecc_ausp,465,468,3,0,1435,0.041
1209,ods.ecc_bkpf,552,557,5,1,1438,0.04
1210,ods.ecc_bseg,0,18,18,0,1435,0.051
1211,ods.ecc_cabn,957,959,2,0,1438,0.053
1212,ods.ecc_cepc,693,695,2,2,1436,0.036
1213,ods.ecc_cepct,693,695,2,0,1436,0.038
1214,ods.ecc_ckmlcr,467,472,5,1,1437,0.048
1215,ods.ecc_ckmlhd,957,960,3,4,1439,0.045
1216,ods.ecc_ckmlpp,693,695,2,1,1436,0.051
1217,ods.ecc_csks,1068,1070,2,0,1439,0.056
1218,ods.ecc_cskt,957,959,2,2,1438,0.032
1219,ods.ecc_dd03l,553,555,2,2,1435,0.032
1220,ods.ecc_dd07t,694,696,2,4,1436,0.038
1221,ods.ecc_ekbe,957,960,3,4,1439,0.036
1222,ods.ecc_eket,695,700,5,3,1439,0.044
1223,ods.ecc_ekkn,695,697,2,2,1436,0.045
1224,ods.ecc_ekko,553,555,2,0,1435,0.033
1225,ods.ecc_ekpa,371,376,5,0,1435,0.045
1226,ods.ecc_ekpo,372,377,5,4,1435,0.046
1227,ods.ecc_fdm_dcobj,695,697,2,2,1436,0.039
1228,ods.ecc_glpca,401,408,7,4,1438,0.037
1229,ods.ecc_glpct,958,961,3,4,1439,0.045
1230,ods.ecc_ibin,554,556,2,1,1435,0.059
1231,ods.ecc_ibinvalues,554,559,5,2,1438,0.051
1232,ods.ecc_ibsymbol,958,960,2,2,1438,0.03
1233,ods.ecc_jcds,336,342,6,4,1435,0.053
1234,ods.ecc_jest,342,348,6,2,1435,0.059
1235,ods.ecc_jsto,342,352,10,1,1439,0.031
1236,ods.ecc_kdst,467,470,3,3,1435,0.045
1237,ods.ecc_kna1,695,698,3,3,1437,0.048
1238,ods.ecc_knb5,554,556,2,3,1435,0.031
1239,ods.ecc_knvv,555,558,3,1,1436,0.035
1240,ods.ecc_konp,555,559,4,4,1437,0.04
1241,ods.ecc_konv,190,206,16,4,1437,0.037
1242,ods.ecc_lfa1,828,830,2,3,1437,0.059
1243,ods.ecc_lfb1,959,961,2,0,1438,0.052
1244,ods.ecc_likp,248,262,14,2,1439,0.048
1245,ods.ecc_lips,166,186,20,2,1438,0.047
1246,ods.ecc_lqua,249,260,11,0,1436,0.041
1247,ods.ecc_makt,468,473,5,4,1437,0.038
1248,ods.ecc_mara,372,378,6,3,1436,0.05
1249,ods.ecc_marc,468,471,3,3,1435,0.048
1250,ods.ecc_mard,556,561,5,3,1438,0.049
1251,ods.ecc_marm,401,405,4,1,1435,0.049
1252,ods.ecc_mast,469,472,3,2,1435,0.054
1253,ods.ecc_mbew,202,219,17,4,1438,0.048
1254,ods.ecc_mkol,696,698,2,4,1436,0.047
1255,ods.ecc_mkpf,556,559,3,2,1436,0.031
1256,ods.ecc_mseg,202,216,14,3,1435,0.031
1257,ods.ecc_mska,696,698,2,4,1436,0.037
1258,ods.ecc_msku,960,961,1,3,1437,0.054
1259,ods.ecc_mslb,961,963,2,1,1438,0.034
1260,ods.ecc_mvke,961,964,3,1,1439,0.042
1261,ods.ecc_resb,129,149,20,3,1435,0.042
1262,ods.ecc_rkwa,557,561,4,0,1437,0.037
1263,ods.ecc_s900,828,830,2,0,1437,0.052
1264,ods.ecc_s902,829,831,2,1,1437,0.054
1265,ods.ecc_scmg_t_case_attr,961,963,2,0,1438,0.05
1266,ods.ecc_setheader,697,699,2,3,1436,0.034
1267,ods.ecc_setleaf,962,964,2,1,1438,0.047
1268,ods.ecc_ska1,1069,1070,1,2,1438,0.044
1269,ods.ecc_skat,698,700,2,0,1436,0.032
1270,ods.ecc_skb1,558,560,2,2,1435,0.053
1271,ods.ecc_stas,313,320,7,0,1435,0.038
1272,ods.ecc_stko,559,561,2,2,1435,0.035
1273,ods.ecc_stpo,189,207,18,3,1438,0.052
1274,ods.ecc_stxh,343,353,10,1,1439,0.059
1275,ods.ecc_t001,698,700,2,2,1436,0.041
1276,ods.ecc_t001l,559,561,2,0,1435,0.03
1277,ods.ecc_t001w,1070,1072,2,0,1439,0.045
1278,ods.ecc_t023,698,699,1,1,1435,0.046
1279,ods.ecc_t023t,830,832,2,0,1437,0.049
1280,ods.ecc_t179,699,701,2,4,1436,0.045
1281,ods.ecc_t179t,962,964,2,2,1438,0.048
1282,ods.ecc_t685,1207,1208,1,0,1439,0.03
1283,ods.ecc_t685t,699,700,1,0,1435,0.038
1284,ods.ecc_tcurr,559,561,2,2,1435,0.047
1285,ods.ecc_tj02t,963,964,1,0,1437,0.048
1286,ods.ecc_ttxid,1070,1071,1,1,1438,0.039
1287,ods.ecc_ttxit,830,831,1,2,1436,0.046
1288,ods.ecc_tvfk,1070,1071,1,1,1438,0.033
1289,ods.ecc_tvrab,700,702,2,1,1436,0.056
1290,ods.ecc_tvro,964,966,2,4,1438,0.052
1291,ods.ecc_tvst,700,701,1,4,1435,0.047
1292,ods.ecc_tvstt,700,701,1,3,1435,0.039
1293,ods.ecc_vbak,560,563,3,0,1436,0.058
1294,ods.ecc_vbap,272,284,12,0,1438,0.051
1295,ods.ecc_vbep,700,703,3,1,1437,0.04
1296,ods.ecc_vbfa,700,704,4,4,1438,0.033
1297,ods.ecc_vbkd,701,704,3,4,1437,0.036
1298,ods.ecc_vbpa,831,835,4,0,1439,0.043
1299,ods.ecc_vbrk,403,409,6,3,1437,0.047
1300,ods.ecc_vbrp,403,409,6,1,1437,0.041
1301,ods.ecc_vbss,831,835,4,0,1439,0.034
1302,ods.ecc_vbuk,470,474,4,3,1436,0.044
1303,ods.ecc_vbup,219,231,12,4,1435,0.032
1304,ods.ecc_vekp,404,410,6,1,1437,0.034
1305,ods.ecc_vepo,701,704,3,1,1437,0.043
1306,ods.ecc_vttk,561,565,4,0,1437,0.033
1307,ods.ecc_zar_vbap,253,263,10,4,1435,0.046
1308,ods.ecc_zbw_rel_supl_vn,831,832,1,2,1436,0.052
1309,ods.ecc_zbwt_zppr0023,964,967,3,0,1439,0.034
1310,ods.ecc_zdates,561,566,5,3,1438,0.031
1311,ods.ecc_zdisc_bo,701,704,3,3,1437,0.056
1312,ods.ecc_zds_nec/finalebr_necpc,1207,1208,1,3,1439,0.053
1313,ods.ecc_zfi_pod_status,832,834,2,4,1437,0.045
1314,ods.ecc_zfico_ebrextend,1070,1071,1,4,1438,0.058
1315,ods.ecc_zficonfig,964,966,2,1,1438,0.037
1316,ods.ecc_zficr59,702,704,2,2,1436,0.044
1317,ods.ecc_zfit_ag003a,376,383,7,3,1437,0.059
1318,ods.ecc_zfit_agk03,703,706,3,0,1437,0.048
1319,ods.ecc_zfit_ap_freight,964,966,2,0,1438,0.032
1320,ods.ecc_zfit_bfico024_bw,964,967,3,4,1439,0.041
1321,ods.ecc_zfit_bw_revaccr,561,564,3,1,1436,0.035
1322,ods.ecc_zfit_daas,832,834,2,0,1437,0.034
1323,ods.ecc_zfit_discount,1072,1073,1,2,1438,0.05
1324,ods.ecc_zfit_ess,704,707,3,2,1437,0.03
1325,ods.ecc_zfit_ficr59,1207,1208,1,2,1439,0.036
1326,ods.ecc_zfit_lilo_aspost,704,705,1,3,1435,0.037
1327,ods.ecc_zfit_otpst_log,405,409,4,1,1435,0.054
1328,ods.ecc_zfit_rcm_bounded,561,564,3,3,1436,0.052
1329,ods.ecc_zfit_swamor_post,561,563,2,1,1435,0.04
1330,ods.ecc_zglt_spl_doc,832,834,2,3,1437,0.048
1331,ods.ecc_zpht,834,836,2,2,1437,0.055
1332,ods.ecc_zppt_segment_001,1072,1074,2,4,1439,0.031
1333,ods.ecc_zrtrccm,563,565,2,1,1435,0.045
1334,ods.ecc_zrtrpcm,704,706,2,2,1436,0.051
1335,ods.ecc_zsdconfig,834,836,2,0,1437,0.038
1336,ods.ecc_zsdt_billf,965,968,3,4,1439,0.049
1337,ods.ecc_zsdt_dates_eol,834,837,3,3,1438,0.047
1338,ods.ecc_zsdt_essmtm,704,707,3,3,1437,0.058
1339,ods.ecc_zsdt_lts_data,406,412,6,3,1437,0.038
1340,ods.ecc_zsdt_rbillf,834,837,3,0,1438,0.032
1341,ods.ecc_zsdt_salesorder,835,838,3,0,1438,0.039
1342,ods.ecc_zsdt_text_tab,471,475,4,4,1436,0.045
1343,ods.ecc_zsrvsupsl,563,569,6,0,1439,0.038
1344,ods.ecc_zstxl,293,302,9,4,1436,0.04
1345,ods.ecc_ztbill_war,966,969,3,2,1439,0.031
1346,ods.ecc_ztbillservice,471,474,3,3,1435,0.037
1347,ods.ecc_ztbwtiebilling,966,968,2,3,1438,0.039
1348,ods.ecc_ztmm_mmratt,564,566,2,3,1435,0.038
1349,ods.ecc_ztoemorditem,835,838,3,4,1438,0.055
1350,ods.ecc_ztofdesadvit,836,839,3,3,1438,0.039
1351,ods.ecc_ztrkload,966,968,2,0,1438,0.033
1352,ods.ecc_ztsde007a,966,969,3,1,1439,0.04
1353,ods.ecc_ztsde007c,704,705,1,1,1435,0.033
1354,ods.ecc_ztvbapapp,564,568,4,2,1437,0.034
1355,ods.elois_dpc_feature,1073,1075,2,1,1439,0.049
1356,ods.elois_dpc_feature_attrvalue,1074,1076,2,0,1439,0.046
1357,ods.elois_dpc_feature_attrvalue_new,1074,1076,2,0,1439,0.031
1358,ods.elois_dpc_feature_description,967,970,3,3,1439,0.058
1359,ods.elois_dpc_feature_description_new,705,708,3,4,1437,0.039
1360,ods.elois_dpc_feature_new,564,566,2,2,1435,0.03
1361,ods.elois_dpc_lfo,565,567,2,3,1435,0.037
1362,ods.elois_dpc_lfo_attrvalue,705,709,4,4,1438,0.036
1363,ods.elois_dpc_lfo_attrvalue_new,408,412,4,0,1435,0.044
1364,ods.elois_dpc_lfo_country_mapping,472,475,3,1,1435,0.054
1365,ods.elois_dpc_lfo_country_mapping_new,565,567,2,0,1435,0.058
1366,ods.elois_dpc_lfo_description,566,569,3,4,1436,0.035
1367,ods.elois_dpc_lfo_description_new,566,569,3,0,1436,0.03
1368,ods.elois_dpc_lfo_feature_mapping,344,350,6,4,1435,0.036
1369,ods.elois_dpc_lfo_feature_mapping_new,836,839,3,1,1438,0.032
1370,ods.elois_dpc_lfo_new,968,971,3,3,1439,0.058
1371,ods.epack_vtbigtable,293,302,9,0,1436,0.04
1372,ods.ex_sy_cost_credit_backlog,567,569,2,1,1435,0.057
1373,ods.fact_ms_d365_opportunities_dcg_ww,472,475,3,1,1435,0.041
1374,ods.fis_fis_orderitems,968,970,2,3,1438,0.048
1375,ods.fis_fis_orders_r,837,840,3,4,1438,0.032
1376,ods.fis_fis_orders_t,474,479,5,2,1437,0.049
1377,ods.flex_by_prod_demandchannel,837,839,2,4,1437,0.048
1378,ods.flex_prc_bms_con_retail_mapping,1074,1076,2,3,1439,0.057
1379,ods.flex_t_map_alliance_manual_data_idl,1075,1077,2,3,1439,0.039
1380,ods.flex_t_map_alliance_product_group_idl,838,840,2,3,1437,0.04
1381,ods.flex_t_map_alliance_target_idl,838,840,2,0,1437,0.04
1382,ods.flex_vw_opslc_operation_dcg,706,708,2,2,1436,0.041
1383,ods.flex_wh_shipext_by,706,709,3,2,1437,0.056
1384,ods.flex_x86_qtd_load_query,968,970,2,0,1438,0.032
1385,ods.flexbms_v_bms_ww_channel_inv_detail_full,202,218,16,1,1437,0.056
1386,ods.fr_5s_bu_tree_mapping,474,477,3,0,1435,0.032
1387,ods.fr_isg_load_ww_dashboard,567,569,2,4,1435,0.043
1388,ods.fr_t_0101_smb_bp_list,707,709,2,0,1436,0.032
1389,ods.fr_t_0102_bu_prf_mapping_new,707,709,2,2,1436,0.05
1390,ods.fr_t_1001_con_inv,568,571,3,1,1436,0.052
